id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
250225,tt2570858,0.412503,1000000,0,The Duke of Burgundy,Sidse Babett Knudsen|Chiara D'Anna|Monica Swinn|Eugenia Caruso|Fatma Mohamed,,Peter Strickland,,sadomasochism|lesbian|butterfly|lesbian love|autumn,A woman who studies butterflies and moths tests the limits of her relationship with her lover.,101,Drama,Pioneer Pictures|Rook Films,1/23/15,58,5.8,2015,919999.595200178,0
339145,tt2980554,0.405095,0,0,The Girl in the Book,Emily VanCamp|Michael Nyqvist|Ana Mulvoy Ten|Talia Balsam|Ali Ahn,http://www.thegirlinthebook.com/,Marya Cohn,She's ready to reclaim her story,woman director,The story of a young writer's transformation when her past invades her present.,86,Drama,Varient Busted Buggy Entertainmen,6/13/15,23,6.2,2015,0,0
328595,tt3479316,0.398982,0,0,Parallels,Jessica Rothe|Michael Monks|Mark Hapka|Eric Jungmann,,Christopher Leone,,,An underground MMA fighter must confront his sister and his past in an adventure through parallel universes,83,Science Fiction|Action,Fox Digital Studios,3/1/15,92,6.1,2015,0,0
327528,tt2133196,0.396791,0,830129,Born to Be Blue,Ethan Hawke|Carmen Ejogo|Callum Keith Rennie|Stephen McHattie|Janet-Laine Green,,Robert Budreau,Love is instramental,jazz|biography|historical figure,Jazz legend Chet Baker finds love and redemption when he stars in a movie about his own troubled life to mount a comeback.,97,Drama|Music,New Real Films|Lumanity Production,9/13/15,16,6.8,2015,0,763718.343963928
362057,tt1663655,0.372889,0,0,Martyrs,Troian Bellisario|Bailey Noble|Kate Burton|Caitlin Carmichael|Melissa Tracy,,Kevin Goetz|Michael Goetz,,child abuse|sadism|female friendship|afterlife|buried alive,A woman and her childhood friend seek out revenge on those who victimized and abused them.,86,Drama|Horror|Thriller,Blumhouse Productions|The Safran Company|Temple Hill Entertainment,12/31/15,43,5,2015,0,0
362105,tt4386242,0.36603,4400000,0,R.L. Stine's Monsterville: The Cabinet of Souls,Dove Cameron|Katherine McNamara|Ryan McCartan|Laine MacNeil|Briana Buckmaster,,Peter DeLuise,,,Teenage friends must resist the spell of an evil showman staging a house of horrors show in their small town.,85,Comedy|Horror,EveryWhere Studios,9/29/15,22,7.2,2015,4047998.21888078,0
348811,tt3779300,0.356519,0,0,War Pigs,Luke Goss|Dolph Lundgren|Chuck Liddell|Noah Segan|Steven Luke,,Ryan Little,Victory is the only option,world war ii|nazis,A rag tag unit of misfits known as the War Pigs must go behind enemy lines to exterminate Nazis by any means necessary.,92,War|Action,VMI Worldwide|Verdi Productions|Schuetzle Company Productions|The Fyzz Facility,8/3/15,26,4.9,2015,0,0
335866,tt3118452,0.350599,0,0,Circle,Julie Benz|Carter Jenkins|Cesar Garcia|Mercy Malick|Lisa Pelikan,,Aaron Hann|Mario Miscione,In hereâ€¦ everything gets you killed.,survival|execution|stranger|no memory,Could you trust a jury of your peers with your life? The contestants of a mysterious death game must make harrowing decisions as they strategize for survival in this psychological sci-fi thriller.,87,Drama|Horror|Science Fiction|Thriller,Votiv Films|Taggart Productions,10/2/15,167,6.1,2015,0,0
366142,tt5223342,0.344994,0,0,Minions: The Competition,Pierre Coffin|Chris Renaud,,Kyle Balda|Julien Soret,,minions,Two minions working in a bomb lab get competitive.,4,Animation,Illumination Entertainment,11/4/15,16,5.9,2015,0,0
356842,tt4126438,0.511431,0,0,The Ones Below,ClÃ©mence PoÃ©sy|David Morrissey|Stephen Campbell Moore|Laura Birn|Deborah Findlay,http://www.bbc.co.uk/bbcfilms/film/the_ones_below,David Farr,How well do you know your neighbors?,baby|expecting|neighbors,A couple expecting their first child discover an unnerving difference between themselves and the couple living in the flat below them who are also having a baby.,87,Thriller,BBC Films|Kreo Films FZ|Cuba Pictures|Tigerlily Films,10/14/15,33,5.9,2015,0,0
308032,tt0420293,0.324,0,643557,The Stanford Prison Experiment,Billy Crudup|Ezra Miller|Michael Angarano|Tye Sheridan|Olivia Thirlby,http://www.stanfordprisonexperimentfilm.com/,Kyle Patrick Alvarez,They were given 2 weeks. It lasted 6 days.,,This film is based on the actual events that took place in 1971 when Stanford professor Dr. Philip Zimbardo created what became one of the most shocking and famous social experiments of all time.,122,Thriller|Drama,Abandon Pictures|Sandbar Pictures|Coup d'Etat Films,7/17/15,135,6.8,2015,0,592072.179488241
356905,tt3401748,0.315196,0,0,Oddball,Alan Tudyk|Sarah Snook|Coco Jack Gillies|Shane Jacobson|Deborah Mailman,,Stuart McDonald,Every underdog has his day.,,"The story of Allan ""Swampy"" Marsh and his Maremma dog Oddball. Swampy convinced local authorities to allow Oddball to protect a colony of Little Penguins on Middle Island from wild cats and dogs. Oddball succeeds in his campaign and becomes a front runner for Maremma dogs being used to protect other endangered Australian wildlife.",95,Family|Adventure,WTFN Entertainment|Kmunications,9/17/15,15,6.1,2015,0,0
306197,tt4145304,0.295946,0,0,Unexpected,Cobie Smulders|Gail Bean|Anders Holm|Elizabeth McGovern|Robyn Coffin,,Kris Swanberg,No one is ever really prepared.,woman director,An inner-city high school teacher discovers she is pregnant at the same time as one of her most promising students and the two develop an unlikely friendship while struggling to navigate their unexpected pregnancies.,90,Drama|Comedy,,7/24/15,22,5.7,2015,0,0
354743,tt4116030,0.26501,0,0,Lady Chatterley's Lover,Richard Madden|Holliday Grainger|James Norton|Howard Ward|Elizabeth Rider,http://www.bbc.co.uk/programmes/b06b4jpw,Jed Mercurio,Love Knows No Boundaries,,An early-20th-century tale of love across class boundaries which tells the legendary and romantic story of Lady Chatterleyâ€™s affair with her gamekeeper. Jed Mercurioâ€™s adaptation of DH Lawrenceâ€™s classic.,89,Romance|Drama,Hartswood Films|Serena Cullen Productions,9/6/15,15,6.3,2015,0,0
228973,tt2944198,0.290424,0,0,Backcountry,Missy Peregrym|Jeff Roop|Eric Balfour|Nicholas Campbell,http://backcountryfilm.com/,Adam MacDonald,Survive.,camping|based on true story|woods|gore|survival,A couple on a deep-wilderness hike become hopelessly lost within an aggressive black bear's territory.,92,Drama|Horror|Thriller,TÃ©lÃ©film Canada|Fella Films|Northern Ontario Heritage Fund,3/20/15,75,5.8,2015,0,0
323967,tt2016335,0.289526,700000,0,Walter,Andrew J. West|Justin Kirk|Virginia Madsen|William H. Macy|Milo Ventimiglia,,Anna Mastro,Heaven or hell. It's in his hands.,god|woman director,A ticket-taker at the local cinema believes he is the son of God. He has agreed to decide the eternal fate of everyone he comes in to contact with.,87,Drama|Comedy,,3/13/15,12,5.2,2015,643999.716640124,0
359305,tt4271918,0.309811,0,0,An Inspector Calls,David Thewlis|Miranda Richardson|Ken Stott|Sophie Rundle|Kyle Soller,http://www.dramarepublic.com/productions/an-inspector-calls/,Aisling Walsh,,woman director,A mysterious Inspector investigates the wealthy Birling family and their dinner guests following the suicide of a young woman.,86,Drama|Thriller|Mystery,BBC,9/13/15,16,7.8,2015,0,0
362180,tt3557406,0.28337,0,0,Don't Grow Up,Fergus Riordan|Madeleine Kelly|McKell David|Darren Evans|Natifa Mai,,Thierry Poiraud,or you will die!,,The story about a group of youths who can't face the thought of growing up because anyone who does becomes a rampaging zombie.,81,Horror,Arcadia Motion Pictures|Noodles Production|CoproducciÃ³n Francia-EspaÃ±a; Inti Entertainment,3/11/15,15,3.9,2015,0,0
343284,tt3602128,0.283194,2000000,0,Night Of The Living Deb,Maria Thayer|Chris Marquette|Ray Wise|Michael Cassidy|Syd Wilder,,Kyle Rankin,,,After a one night stand Deb wakes up in the middle of a zombie apocalypse.,85,Comedy|Horror,,8/29/15,13,5.7,2015,1839999.19040035,0
291866,tt3745906,0.280878,0,0,The Hive,Kathryn Prescott|Gabriel Basso|Sean Gunn|Jacob Zachar|Aurelia Scheppers,,David Yarovesky,,,An amnesiac must reach back into his mind for memories that will help him save the love of his life before a virus completely takes over.,89,Horror|Science Fiction|Thriller,Midnight Road Entertainment,9/14/15,15,5.5,2015,0,0
291865,tt4030442,0.261932,0,0,From the Dark,Niamh Algar|Stephen Cromwell|Gerry O'Brien|Ged Murray,,Conor McMahon,Pray For Dawn.,terror|monster|car breakdown|tractor|vampire,The story centers on a young couple on a road trip through the Irish countryside who encounter an ancient force of evil.,90,Horror,MPI Pictures,4/14/15,22,6.1,2015,0,0
339342,tt2948712,0.097514,0,0,Anarchy Parlor,Robert LaSardo|Jordan James Smith|Sara Fabel|Tiffany DeMarco|Claire Garvey,,Kenny Gage|Devon Downs,,tattoo|tattooing,Six young college hopefuls vacationing and partying in Lithuania get more than they bargained for when they unwittingly get caught up in a maniacal tattoo artist's fiendish side business.,0,Horror,,1/1/15,15,5.6,2015,0,0
347754,tt3212904,0.248964,0,0,Curve,Julianne Hough|Teddy Sears|Madalyn Horcher|Drew Rausch|Penelope Mitchell,,Iain Softley,,hitchhiker|injured leg|car accident|trapped|car,A young woman becomes trapped in her car after a hitchhiker causes her to have an automobile accident.,86,Horror|Thriller,Universal Pictures|Blumhouse Productions|LBI Entertainment|Ombra Films,8/31/15,40,4.4,2015,0,0
287689,tt3895884,0.24495,0,0,7 Days in Hell,Andy Samberg|Kit Harington|Jon Hamm|Michael Sheen|Karen Gillan,http://www.hbo.com/comedy/7-days-in-hell,Jake Szymanski,The epic battle for epicness,tennis|tennis player|sport|mockumentary,A fictional documentary-style expose on the rivalry between two tennis stars who battled it out in a 1999 match that lasted seven days.,43,TV Movie|Comedy,HBO Films,7/11/15,87,6.4,2015,0,0
343934,tt3137764,0.242,0,0,Staten Island Summer,Graham Phillips|Zack Pearlman|Ashley Greene|Kate Walsh|Gina Gershon,,Rhys Thomas,No Regrets,summer|lifeguard|staten island new york city,Pals Danny and Frank spend the summer after high school working as lifeguards while figuring out their future.,108,Comedy,Paramount Pictures,6/30/15,51,5.6,2015,0,0
296025,tt2190467,0.241284,0,0,Safelight,Juno Temple|Evan Peters|Kevin Alejandro|Meaghan Jette Martin|Jason Beghe,,Tony Aloupis,,,A teenage boy and girl discover a renewed sense of possibility as they go on a road trip to photograph lighthouses along the California coast.,84,Drama,Aloupis Productions|Hacienda Film Co.,2/10/15,13,5.8,2015,0,0
371442,tt3482062,0.239558,0,0,Bad Roomies,Patrick Renna|Tommy Savas|Annie Monroe|Jackie Tohn|Page Kennedy,http://www.badroomiesfilm.com,Jason Schnell,,,Two guys find a beautiful young woman to take the place of their missing roommate. Everything seems fine until a horrible mistake on drunken night leads all three on a downward spiral.,93,Comedy,Eastside Films,12/1/15,16,5.1,2015,0,0
347548,tt3561236,0.218787,0,0,Containment,Louise Brealey|Lee Ross|Sheila Reid|Pippa Nixon|Claire Greasley,http://www.containment-film.com/,Neil Mcenery-West,No water. No power. No explanation. No escape.,,Neighbors in a block wake one morning to find they have been sealed inside their apartments. Can they work together to find out why? Or will they destroy each other in their fight to escape?,77,Thriller|Horror|Science Fiction,Bright Cold Day Films|Patchwork Productions|Bandoola Productions,7/9/15,14,5.6,2015,0,0
356149,tt4141368,0.212872,0,0,Robert the Doll,Lee Bane|Megan Lockhurst|Flynn Allen|Suzie Frances Garton|Judith Haley,,Andrew Jones,He wants to be your best friend...forever.,based on true story|evil doll|haunting|possessed,In this chilling story based on real life events a family experience terrifying supernatural occurrences when their son acquires a vintage doll called Robert.,90,Horror,,8/24/15,17,2.6,2015,0,0
367326,tt5184298,0.208491,0,0,Cosmic Scrat-tastrophe,Chris Wedge|Ray Romano|John Leguizamo|Denis Leary,,Mike Thurmeier|Galen T. Chu,,,Scrat struggles once again to protect his nut.,5,Science Fiction|Comedy|Animation|Family,Twentieth Century Fox Film Corporation|Blue Sky Studios,11/6/15,33,7.7,2015,0,0
251471,tt3214286,0.206155,650000,0,A LEGO Brickumentary,Jason Bateman|Matthias Klie,http://www.thelegodocumentary.com,Kief Davidson|Daniel Junge,,pop culture|fan culture|documentary|toys,A look at the global culture and appeal of the LEGO building-block toys.,93,Documentary,Global Emerging Markets (GEM)|HeLo,7/31/15,49,6.5,2015,597999.736880115,0
309298,tt3534282,0.204356,0,0,Don Verdean,Sam Rockwell|Jemaine Clement|Amy Ryan|Danny McBride|Will Forte,,Jared Hess,Fraud works in mysterious ways.,pastor|archaeologist|holy land,Biblical archaeologist Don Verdean is hired by a local church pastor to find faith-promoting relics in the Holy Land. But after a fruitless expedition he is forced to get creative in this comedy of faith and fraud.,96,Comedy,Lions Gate Films,12/11/15,26,4,2015,0,0
285840,tt3067274,0.203224,0,0,The Editor,Paz de la Huerta|Samantha Hill|Laurence R. Harvey|Adam Brooks|Matthew Kennedy,http://astron-6.com/editor.html,Adam Brooks|Matthew Kennedy,,male nudity|female nudity|nudity|knife|police,A one-time (and now one-handed) master film editor toiling in the cinematic sweatshops of 1970s Italy becomes the prime suspect in a series of brutal murders.,95,Mystery|Horror|Comedy,Astron-6 Video International|Tele-Film,9/8/15,18,6,2015,0,0
321109,tt4393514,0.201696,0,0,Bitter Lake,,,Adam Curtis,,manipulation|politics|war|control|fear,An experimental documentary that explores Saudi Arabia's relationship with the U.S. and the role this has played in the war in Afghanistan.,135,Documentary,BBC,1/24/15,19,7.8,2015,0,0
311615,tt4184878,0.198261,0,0,Smosh: The Movie,Anthony Padilla|Ian Hecox|Shane Dawson|Mark Edward Fischbach|Jillian Nelson,,Alex Winter,Based on the YouTube channel,defy media,An embarrassing video of Anthony surfaces online right before his fifth high school reunion. The Smosh dudes then race to pull down the clip before it blows Anthony's chances of reconnecting with his teen crush Anna.,84,Comedy|Action|Adventure,Awesomeness Films,7/24/15,67,5.3,2015,0,0
360203,tt3593046,0.253157,0,0,Lost in the Sun,Josh Duhamel|Josh Wiggins|Lynn Collins|Emma Fuhrmann|Larry Jack Dotson,,Trey Nelson,How far can one man go?,robbery,A small time crook and a newly-orphaned teenage boy team up to perform a string of robberies.,95,Action|Crime|Drama|Thriller,,11/5/15,31,5.5,2015,0,0
342464,tt3833520,0.191534,0,0,Jack of the Red Hearts,AnnaSophia Robb|Famke Janssen|Scott Cohen|Israel Broussard|Taylor Richardson,,Janet Grillo,,woman director,A teenage con artist tricks a desperate mother into hiring her as a live-in companion for her autistic daughter.,102,Drama|Family,Sundial Pictures,5/6/15,13,7,2015,0,0
323366,tt3541080,0.176463,0,0,Pod,Larry Fessenden|Lauren Ashley Carter|Brian Morvant|John Weselcouch|Dean Cates,,Mickey Keating,,,A family intervention goes horrifically awry within the snowy confines of an isolated lake house.,76,Thriller|Horror|Mystery,Alexander Groupe|High Window Films|Illium Pictures,3/16/15,20,4.2,2015,0,0
283698,tt3344922,0.172245,0,6921,Hungry Hearts,Adam Driver|Alba Rohrwacher|Jake Weber|Natalie Gold|Victor Williams,,Saverio Costanzo,,,The relationship of a couple who meet by chance in New York City is put to the test when they encounter a life or death circumstance.,109,Drama,Rai Cinema|Wildside,1/15/15,21,6.2,2015,0,6367.31719838043
363889,tt4483220,0.170743,0,0,The Funhouse Massacre,Robert Englund|Clint Howard|Courtney Gains,,Andy Palmer,,,Six of the worlds scariest psychopaths escape from a local Asylum and proceed to unleash terror on the unsuspecting crowd of a Halloween Funhouse whose themed mazes are inspired by their various reigns of terror.,90,Comedy|Horror,,11/13/15,13,6.1,2015,0,0
